22.01
9.01
13.02
25.01
23.01
95.04
10.02
23.02
25.02
9.02
8.01
28.01
91.01
93.01
7.01
92.01
27.02
5.01
5.02
93.02
91.02
92.03
48.01
52.01
49.01
2.01
80.01
79.01
79.03
68.04
78.08
33.01
7.02
92.04
40.01
40.02
87.02
8.02
42.01
87.01
96.01
2.02
88.04
33.02
42.02
78.06
53.02
54.01
49.02
48.02
96.02
88.02
89.03
89.04
78.07
78.09
57.01
78.03
78.04
57.02
83.01
83.02
76.03
74.07
75.02
98.09
74.06
74.08
74.04
74.03
84.02
96.04
96.03
80.02
68.01
77.03
99.06
99.03
99.04
99.05
60.01
68.02
99.07
71.00
72.00
64.00
97.00
99.01
77.09
77.07
99.02
60.02
76.01
63.01
76.04
6.00
32.00
29.00
4.00
30.00
90.00
39.00
34.00
35.00
37.00
38.00
3.00
41.00
44.00
43.00
46.00
55.00
58.00
59.00
81.00
82.00
66.00
67.00
65.00
61.00
69.00
70.00
17.01
17.02
18.03
14.01
95.05
19.02
19.01
14.02
20.01
95.07
20.02
21.01
10.01
21.02
95.08
95.01
95.09
22.02
27.01
28.02
53.01
88.03
54.02
52.02
73.02
77.08
62.01
31.00
36.00
1.00
18.04
13.01
95.03
74.01
98.04
73.08
94.00
50.00
86.00
18.01
89.05
62.02
85.00
47.00
51.00
56.00
84.01
63.02
73.01
76.05
75.03
75.04
74.09
73.04
98.03
98.07
98.01
98.02
98.06
98.08
16.00
15.00
11.00
26.00
12.00
24.00
